figmaVariableName,mode,value,type,alias,defaultMode
components/tabs/variants/styles/outline/properties/border-radius,1,brand/dimensions/border-radii/default,FLOAT,true,false
components/tabs/variants/styles/outline/properties/border-radius,2,brand/dimensions/border-radii/default,FLOAT,true,false
components/tabs/variants/styles/outline/properties/border-radius,3,brand/dimensions/border-radii/default,FLOAT,true,false
components/tabs/variants/styles/outline/properties/active/colors/background,0,"rgba(0,0,0,0)",COLOR,false,true
components/tabs/variants/styles/outline/properties/active/colors/background,1,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/outline/properties/active/colors/background,2,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/outline/properties/active/colors/background,3,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/outline/properties/active/colors/border-color,0,brand/palettes/neutral/200/color/tone,COLOR,true,true
components/tabs/variants/styles/outline/properties/active/colors/border-color,1,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/tabs/variants/styles/outline/properties/active/colors/border-color,2,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/tabs/variants/styles/outline/properties/active/colors/border-color,3,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/tabs/variants/styles/outline/properties/active/colors/text-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/tabs/variants/styles/outline/properties/active/colors/text-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/active/colors/text-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/active/colors/text-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/active/colors/icon-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/tabs/variants/styles/outline/properties/active/colors/icon-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/active/colors/icon-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/active/colors/icon-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/active/border-size,0,1,FLOAT,false,true
components/tabs/variants/styles/outline/properties/active/border-size,1,1,FLOAT,false,false
components/tabs/variants/styles/outline/properties/active/border-size,2,1,FLOAT,false,false
components/tabs/variants/styles/outline/properties/active/border-size,3,1,FLOAT,false,false
components/tabs/variants/styles/outline/properties/inactive/colors/background,0,"rgba(0,0,0,0)",COLOR,false,true
components/tabs/variants/styles/outline/properties/inactive/colors/background,1,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/outline/properties/inactive/colors/background,2,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/outline/properties/inactive/colors/background,3,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/outline/properties/inactive/colors/border-color,0,brand/palettes/neutral/200/color/tone,COLOR,true,true
components/tabs/variants/styles/outline/properties/inactive/colors/border-color,1,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/tabs/variants/styles/outline/properties/inactive/colors/border-color,2,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/tabs/variants/styles/outline/properties/inactive/colors/border-color,3,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/tabs/variants/styles/outline/properties/inactive/colors/text-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/tabs/variants/styles/outline/properties/inactive/colors/text-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/inactive/colors/text-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/inactive/colors/text-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/inactive/colors/icon-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/tabs/variants/styles/outline/properties/inactive/colors/icon-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/inactive/colors/icon-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/inactive/colors/icon-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/tabs/variants/styles/outline/properties/inactive/border-size,0,1,FLOAT,false,true
components/tabs/variants/styles/outline/properties/inactive/border-size,1,1,FLOAT,false,false
components/tabs/variants/styles/outline/properties/inactive/border-size,2,1,FLOAT,false,false
components/tabs/variants/styles/outline/properties/inactive/border-size,3,1,FLOAT,false,false
components/tabs/variants/styles/outline/orientation/horizontal/properties/tabs-content-gap,0,brand/dimensions/gutters/vertical,FLOAT,true,true
components/tabs/variants/styles/outline/orientation/horizontal/properties/tabs-content-gap,1,brand/dimensions/gutters/vertical,FLOAT,true,false
components/tabs/variants/styles/outline/orientation/horizontal/properties/tabs-content-gap,2,brand/dimensions/gutters/vertical,FLOAT,true,false
components/tabs/variants/styles/outline/orientation/horizontal/properties/tabs-content-gap,3,brand/dimensions/gutters/vertical,FLOAT,true,false
components/tabs/variants/styles/outline/orientation/vertical/properties/tabs-content-gap,0,brand/dimensions/gutters/horizontal,FLOAT,true,true
components/tabs/variants/styles/outline/orientation/vertical/properties/tabs-content-gap,1,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/tabs/variants/styles/outline/orientation/vertical/properties/tabs-content-gap,2,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/tabs/variants/styles/outline/orientation/vertical/properties/tabs-content-gap,3,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/horizontal-padding,0,brand/dimensions/general/lg,FLOAT,true,true
components/tabs/variants/orientation/horizontal/properties/horizontal-padding,1,brand/dimensions/general/lg,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/horizontal-padding,2,brand/dimensions/general/lg,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/horizontal-padding,3,brand/dimensions/general/lg,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/vertical-padding,0,brand/dimensions/general/md,FLOAT,true,true
components/tabs/variants/orientation/horizontal/properties/vertical-padding,1,brand/dimensions/general/md,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/vertical-padding,2,brand/dimensions/general/md,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/vertical-padding,3,brand/dimensions/general/md,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/icon-size,0,brand/dimensions/icons/default,FLOAT,true,true
components/tabs/variants/orientation/horizontal/properties/icon-size,1,brand/dimensions/icons/default,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/icon-size,2,brand/dimensions/icons/default,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/icon-size,3,brand/dimensions/icons/default,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/element-gap,0,brand/dimensions/general/default,FLOAT,true,true
components/tabs/variants/orientation/horizontal/properties/element-gap,1,brand/dimensions/general/default,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/element-gap,2,brand/dimensions/general/default,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/element-gap,3,brand/dimensions/general/default,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/space-between-tabs,0,brand/dimensions/general/sm,FLOAT,true,true
components/tabs/variants/orientation/horizontal/properties/space-between-tabs,1,brand/dimensions/general/sm,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/space-between-tabs,2,brand/dimensions/general/sm,FLOAT,true,false
components/tabs/variants/orientation/horizontal/properties/space-between-tabs,3,brand/dimensions/general/sm,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/horizontal-padding,0,brand/dimensions/general/lg,FLOAT,true,true
components/tabs/variants/orientation/vertical/properties/horizontal-padding,1,brand/dimensions/general/lg,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/horizontal-padding,2,brand/dimensions/general/lg,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/horizontal-padding,3,brand/dimensions/general/lg,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/vertical-padding,0,brand/dimensions/general/md,FLOAT,true,true
components/tabs/variants/orientation/vertical/properties/vertical-padding,1,brand/dimensions/general/md,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/vertical-padding,2,brand/dimensions/general/md,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/vertical-padding,3,brand/dimensions/general/md,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/icon-size,0,brand/dimensions/icons/default,FLOAT,true,true
components/tabs/variants/orientation/vertical/properties/icon-size,1,brand/dimensions/icons/default,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/icon-size,2,brand/dimensions/icons/default,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/icon-size,3,brand/dimensions/icons/default,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/element-gap,0,brand/dimensions/general/default,FLOAT,true,true
components/tabs/variants/orientation/vertical/properties/element-gap,1,brand/dimensions/general/default,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/element-gap,2,brand/dimensions/general/default,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/element-gap,3,brand/dimensions/general/default,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/space-between-tabs,0,brand/dimensions/general/sm,FLOAT,true,true
components/tabs/variants/orientation/vertical/properties/space-between-tabs,1,brand/dimensions/general/sm,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/space-between-tabs,2,brand/dimensions/general/sm,FLOAT,true,false
components/tabs/variants/orientation/vertical/properties/space-between-tabs,3,brand/dimensions/general/sm,FLOAT,true,false
components/tabs/properties/min-width,0,100,FLOAT,false,true
components/tabs/properties/min-width,1,100,FLOAT,false,false
components/tabs/properties/min-width,2,100,FLOAT,false,false
components/tabs/properties/min-width,3,100,FLOAT,false,false
components/tabs/properties/max-width,0,200,FLOAT,false,true
components/tabs/properties/max-width,1,200,FLOAT,false,false
components/tabs/properties/max-width,2,200,FLOAT,false,false
components/tabs/properties/max-width,3,200,FLOAT,false,false
