collection,figmaVariableName,mode,value,type,alias,defaultMode
layer,components/accordion/properties/colors/background,1,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion/properties/colors/background,2,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion/properties/colors/background,3,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion/properties/colors/border-color,0,"rgba(0,0,0,0)",COLOR,false,true
layer,components/accordion/properties/colors/border-color,1,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion/properties/colors/border-color,2,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion/properties/colors/border-color,3,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion-item/properties/padding,0,brand/dimensions/general/md,FLOAT,true,true
layer,components/accordion-item/properties/padding,1,brand/dimensions/general/md,FLOAT,true,false
layer,components/accordion-item/properties/padding,2,brand/dimensions/general/md,FLOAT,true,false
layer,components/accordion-item/properties/padding,3,brand/dimensions/general/md,FLOAT,true,false
layer,components/accordion-item/properties/content-padding,0,brand/dimensions/general/md,FLOAT,true,true
layer,components/accordion-item/properties/content-padding,1,brand/dimensions/general/md,FLOAT,true,false
layer,components/accordion-item/properties/content-padding,2,brand/dimensions/general/md,FLOAT,true,false
layer,components/accordion-item/properties/content-padding,3,brand/dimensions/general/md,FLOAT,true,false
layer,components/accordion-item/properties/icon-size,0,brand/dimensions/icons/default,FLOAT,true,true
layer,components/accordion-item/properties/icon-size,1,brand/dimensions/icons/default,FLOAT,true,false
layer,components/accordion-item/properties/icon-size,2,brand/dimensions/icons/default,FLOAT,true,false
layer,components/accordion-item/properties/icon-size,3,brand/dimensions/icons/default,FLOAT,true,false
layer,components/accordion-item/properties/icon-gap,0,brand/dimensions/general/sm,FLOAT,true,true
layer,components/accordion-item/properties/icon-gap,1,brand/dimensions/general/sm,FLOAT,true,false
layer,components/accordion-item/properties/icon-gap,2,brand/dimensions/general/sm,FLOAT,true,false
layer,components/accordion-item/properties/icon-gap,3,brand/dimensions/general/sm,FLOAT,true,false
layer,components/accordion-item/properties/border-radius,0,brand/dimensions/border-radii/none,FLOAT,true,true
layer,components/accordion-item/properties/border-radius,1,brand/dimensions/border-radii/none,FLOAT,true,false
layer,components/accordion-item/properties/border-radius,2,brand/dimensions/border-radii/none,FLOAT,true,false
layer,components/accordion-item/properties/border-radius,3,brand/dimensions/border-radii/none,FLOAT,true,false
layer,components/accordion-item/properties/header-content-gap,0,brand/dimensions/general/sm,FLOAT,true,true
layer,components/accordion-item/properties/header-content-gap,1,brand/dimensions/general/sm,FLOAT,true,false
layer,components/accordion-item/properties/header-content-gap,2,brand/dimensions/general/sm,FLOAT,true,false
layer,components/accordion-item/properties/header-content-gap,3,brand/dimensions/general/sm,FLOAT,true,false
layer,components/accordion-item/properties/elevation,0,brand/elevations/elevation-0,STRING,true,true
layer,components/accordion-item/properties/elevation,1,brand/elevations/elevation-0,STRING,true,false
layer,components/accordion-item/properties/elevation,2,brand/elevations/elevation-0,STRING,true,false
layer,components/accordion-item/properties/elevation,3,brand/elevations/elevation-0,STRING,true,false
layer,components/accordion-item/properties/colors/background-collapsed,0,"rgba(0,0,0,0)",COLOR,false,true
layer,components/accordion-item/properties/colors/background-collapsed,1,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion-item/properties/colors/background-collapsed,2,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion-item/properties/colors/background-collapsed,3,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion-item/properties/colors/background-expanded,0,brand/palettes/neutral/050/color/tone,COLOR,true,true
layer,components/accordion-item/properties/colors/background-expanded,1,brand/palettes/neutral/050/color/tone,COLOR,true,false
layer,components/accordion-item/properties/colors/background-expanded,2,brand/palettes/neutral/050/color/tone,COLOR,true,false
layer,components/accordion-item/properties/colors/background-expanded,3,brand/palettes/neutral/050/color/tone,COLOR,true,false
layer,components/accordion-item/properties/colors/text,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
layer,components/accordion-item/properties/colors/text,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
layer,components/accordion-item/properties/colors/text,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
layer,components/accordion-item/properties/colors/text,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
layer,components/accordion-item/properties/colors/icon,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
layer,components/accordion-item/properties/colors/icon,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
layer,components/accordion-item/properties/colors/icon,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
layer,components/accordion-item/properties/colors/icon,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
layer,components/accordion-item/properties/colors/divider,0,brand/layers/layer-0/properties/border-color,COLOR,true,true
layer,components/accordion-item/properties/colors/divider,1,brand/layers/layer-1/properties/border-color,COLOR,true,false
layer,components/accordion-item/properties/colors/divider,2,brand/layers/layer-2/properties/border-color,COLOR,true,false
layer,components/accordion-item/properties/colors/divider,3,brand/layers/layer-3/properties/border-color,COLOR,true,false
layer,components/accordion-item/properties/colors/content-background,0,"rgba(0,0,0,0)",COLOR,false,true
layer,components/accordion-item/properties/colors/content-background,1,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion-item/properties/colors/content-background,2,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion-item/properties/colors/content-background,3,"rgba(0,0,0,0)",COLOR,false,false
layer,components/accordion-item/properties/colors/content-text,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
layer,components/accordion-item/properties/colors/content-text,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
layer,components/accordion-item/properties/colors/content-text,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
layer,components/accordion-item/properties/colors/content-text,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
layer,components/accordion-item/properties/header-text/font-family,0,tokens/font/typefaces/secondary,STRING,true,true
layer,components/accordion-item/properties/header-text/font-family,1,tokens/font/typefaces/secondary,STRING,true,false
layer,components/accordion-item/properties/header-text/font-family,2,tokens/font/typefaces/secondary,STRING,true,false
layer,components/accordion-item/properties/header-text/font-family,3,tokens/font/typefaces/secondary,STRING,true,false
layer,components/accordion-item/properties/header-text/font-size,0,tokens/font/sizes/md,FLOAT,true,true
layer,components/accordion-item/properties/header-text/font-size,1,tokens/font/sizes/md,FLOAT,true,false
layer,components/accordion-item/properties/header-text/font-size,2,tokens/font/sizes/md,FLOAT,true,false
layer,components/accordion-item/properties/header-text/font-size,3,tokens/font/sizes/md,FLOAT,true,false
layer,components/accordion-item/properties/header-text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
layer,components/accordion-item/properties/header-text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
layer,components/accordion-item/properties/header-text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
layer,components/accordion-item/properties/header-text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
layer,components/accordion-item/properties/header-text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
layer,components/accordion-item/properties/header-text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
layer,components/accordion-item/properties/header-text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
layer,components/accordion-item/properties/header-text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
layer,components/accordion-item/properties/header-text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
layer,components/accordion-item/properties/header-text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
layer,components/accordion-item/properties/header-text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
layer,components/accordion-item/properties/header-text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
layer,components/accordion-item/properties/header-text/text-decoration,0,none,STRING,false,true
layer,components/accordion-item/properties/header-text/text-decoration,1,none,STRING,false,false
layer,components/accordion-item/properties/header-text/text-decoration,2,none,STRING,false,false
layer,components/accordion-item/properties/header-text/text-decoration,3,none,STRING,false,false
layer,components/accordion-item/properties/header-text/text-transform,0,none,STRING,false,true
layer,components/accordion-item/properties/header-text/text-transform,1,none,STRING,false,false
layer,components/accordion-item/properties/header-text/text-transform,2,none,STRING,false,false
layer,components/accordion-item/properties/header-text/text-transform,3,none,STRING,false,false
layer,components/accordion-item/properties/header-text/font-style,0,normal,STRING,false,true
layer,components/accordion-item/properties/header-text/font-style,1,normal,STRING,false,false
layer,components/accordion-item/properties/header-text/font-style,2,normal,STRING,false,false
layer,components/accordion-item/properties/header-text/font-style,3,normal,STRING,false,false
layer,components/accordion-item/properties/content-text/font-family,0,tokens/font/typefaces/secondary,STRING,true,true
layer,components/accordion-item/properties/content-text/font-family,1,tokens/font/typefaces/secondary,STRING,true,false
layer,components/accordion-item/properties/content-text/font-family,2,tokens/font/typefaces/secondary,STRING,true,false
layer,components/accordion-item/properties/content-text/font-family,3,tokens/font/typefaces/secondary,STRING,true,false
layer,components/accordion-item/properties/content-text/font-size,0,tokens/font/sizes/md,FLOAT,true,true
layer,components/accordion-item/properties/content-text/font-size,1,tokens/font/sizes/md,FLOAT,true,false
layer,components/accordion-item/properties/content-text/font-size,2,tokens/font/sizes/md,FLOAT,true,false
layer,components/accordion-item/properties/content-text/font-size,3,tokens/font/sizes/md,FLOAT,true,false
layer,components/accordion-item/properties/content-text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
layer,components/accordion-item/properties/content-text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
layer,components/accordion-item/properties/content-text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
layer,components/accordion-item/properties/content-text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
